SucursalID,ClienteID,NombreSucursal,Direccion,Provincia,Localidad,Latitud,Longitud,CodigoPostal
1933,880,Sucursal 1,Avenida Santa Fe N° 52,Formosa,Clorinda,-25.284579,-57.713984,3610
1934,880,Sucursal 2,Diagonal Neuquén N° 899,Formosa,Clorinda,-25.28065,-57.714412,3610
1935,880,Sucursal 3,Avenida San Juan N° 8276,Chaco,Barranqueras,-27.484469,-58.931152,3503
1936,881,Sucursal 1,Av. San Ferando del Valle de Catamarca N° 111,Misiones,Puerto Iguazú,-25.595577,-54.576529,3370
1937,881,Sucursal 2,Avenida Santiago del Estero N° 310,Entre Ríos,Paraná,-31.744423,-60.51012,3100
1938,881,Sucursal 3,Avenida Rawson N° 188,Corrientes,Curuzú Cuatiá,-29.791709,-58.056956,3460
1939,882,Sucursal 1,Diagonal San Salvador de Jujuy N° 26,Formosa,Pirané,-25.730722,-59.11485,3606
1940,882,Sucursal 2,Diag. Entre Ríos N° 36,Corrientes,Corrientes Capital,-27.477727,-58.835056,3400
1941,883,Sucursal 1,Avenida Chubut N° 507,Entre Ríos,Concepción del Uruguay,-32.484781,-58.237213,3260
1942,883,Sucursal 2,Diagonal Pte. Perón N° 7415,Entre Ríos,Concordia,-31.380312,-58.014372,3200
1943,883,Sucursal 3,Avenida San Miguel de Tucumán N° 66,Entre Ríos,Gualeguaychú,-33.010052,-58.513717,2820
1944,883,Sucursal 4,Avenida San Salvador de Jujuy N° 362,Chaco,Sáenz Peña,-26.789735,-60.436624,3700
1945,884,Sucursal 1,Boulevard La Pampa N° 324,Entre Ríos,Gualeguaychú,-33.007594,-58.51173,2820
1946,884,Sucursal 2,Diagonal Santiago del Estero N° 912,Entre Ríos,Concepción del Uruguay,-32.481633,-58.234677,3260
1947,885,Sucursal 1,Avenida Belgrano N° 709,Formosa,El Colorado,-26.300308,-59.368689,3603
1948,886,Sucursal 1,Calle Neuquén N° 67,Chaco,Barranqueras,-27.485251,-58.934098,3503
1949,886,Sucursal 2,Diagonal J.B. Alberdi N° 338,Corrientes,Mercedes,-29.181218,-58.076185,3470
1950,886,Sucursal 3,Diagonal Río Gallegos N° 16,Misiones,Puerto Iguazú,-25.597227,-54.580577,3370
1951,886,Sucursal 4,Avenida Ciudad Autónoma de Buenos Aires N° 8727,Corrientes,Paso de los Libres,-29.713772,-57.086426,3230
1952,887,Sucursal 1,Calle 8 N° 984,Chaco,Charata,-27.217905,-61.201239,3730
1953,888,Sucursal 1,Diagonal 7 N° 269,Corrientes,Corrientes Capital,-27.479072,-58.834187,3400
1954,889,Sucursal 1,Calle 4 N° 222,Chaco,Charata,-27.214125,-61.197245,3730
1955,890,Sucursal 1,Av. Río Gallegos N° 726,Misiones,Apóstoles,-27.914345,-55.76461,3350
1956,891,Sucursal 1,Avenida La Rioja N° 346,Misiones,Oberá,-27.486265,-55.116938,3360
1957,892,Sucursal 1,Avenida Belgrano N° 1258,Misiones,Oberá,-27.485657,-55.117602,3360
1958,892,Sucursal 2,Calle Rawson N° 11,Entre Ríos,Concepción del Uruguay,-32.484483,-58.238073,3260
1959,893,Sucursal 1,Calle Merlo N° 333,Misiones,Puerto Iguazú,-25.597248,-54.581092,3370
1960,894,Sucursal 1,Diagonal Rosario N° 261,Corrientes,Mercedes,-29.181836,-58.076421,3470
1961,894,Sucursal 2,Diagonal Mitre N° 92,Corrientes,Corrientes Capital,-27.482566,-58.83366,3400
1962,894,Sucursal 3,Avenida 161 A N° 599,Chaco,Barranqueras,-27.483476,-58.934054,3503
1963,894,Sucursal 4,Avenida Chilecito N° 633,Misiones,Oberá,-27.48373,-55.118607,3360
1964,895,Sucursal 1,Diagonal La Plata N° 345,Corrientes,Paso de los Libres,-29.709864,-57.086562,3230
1965,895,Sucursal 2,Camino J.M. de Rosas N° 2064,Misiones,Apóstoles,-27.918729,-55.767578,3350
1966,895,Sucursal 3,Camino 8 N° 6619,Misiones,Puerto Iguazú,-25.600165,-54.576299,3370
1967,896,Sucursal 1,Diagonal San Luis N° 4089,Corrientes,Paso de los Libres,-29.714663,-57.090258,3230
1968,897,Sucursal 1,Boulevard San Martin N° 2038,Misiones,Puerto Iguazú,-25.595736,-54.576194,3370
1969,897,Sucursal 2,Diagonal Santiago del Estero N° 61,Chaco,Resistencia,-27.450103,-58.98291,3500
1970,898,Sucursal 1,Avenida Santa Fe N° 939,Corrientes,Paso de los Libres,-29.713273,-57.087199,3230
1971,898,Sucursal 2,Diag. Pte. Perón N° 999,Entre Ríos,Concordia,-31.382014,-58.017751,3200
1972,899,Sucursal 1,Av. 1 N° 265,Formosa,Clorinda,-25.281944,-57.715249,3610
1973,899,Sucursal 2,Calle 191 Bis N° 25,Misiones,Eldorado,-26.402211,-54.613954,3380
1974,900,Sucursal 1,Calle 7 N° 146,Corrientes,Mercedes,-29.183367,-58.0789,3470
1975,901,Sucursal 1,Diagonal 8 N° 793,Chaco,Barranqueras,-27.485988,-58.931321,3503
1976,901,Sucursal 2,Av. Saavedra N° 9065,Misiones,Puerto Iguazú,-25.594341,-54.577175,3370
1977,901,Sucursal 3,Calle Córdoba N° 720,Misiones,Puerto Iguazú,-25.597319,-54.579907,3370
1978,901,Sucursal 4,Avenida San Salvador de Jujuy N° 6536,Corrientes,Curuzú Cuatiá,-29.788135,-58.055814,3460
1979,902,Sucursal 1,Calle 3 N° 427,Entre Ríos,Concepción del Uruguay,-32.482533,-58.238703,3260
1980,903,Sucursal 1,Blv. La Rioja N° 18,Chaco,Villa Ángela,-27.580334,-60.718216,3540
1981,904,Sucursal 1,Avenida Río Negro N° 78,Chaco,Sáenz Peña,-26.792357,-60.436404,3700
1982,904,Sucursal 2,Diagonal San Juan N° 951,Corrientes,Paso de los Libres,-29.711593,-57.087486,3230
1983,905,Sucursal 1,Av. Chubut N° 984,Chaco,Sáenz Peña,-26.789245,-60.437553,3700
1984,906,Sucursal 1,Avenida Mendoza N° 74,Corrientes,Mercedes,-29.182924,-58.081106,3470
1985,906,Sucursal 2,Avenida Santa Fe N° 21,Corrientes,Goya,-29.141757,-59.264547,3450
1986,906,Sucursal 3,Calle Posadas N° 136,Corrientes,Mercedes,-29.181742,-58.078201,3470
1987,906,Sucursal 4,Boulevard Ushuaia N° 51,Corrientes,Curuzú Cuatiá,-29.787514,-58.055018,3460
1988,906,Sucursal 5,Boulevard 1 N° 52,Formosa,Clorinda,-25.284461,-57.7159,3610
1989,907,Sucursal 1,Avenida J.M. de Rosas N° 699,Chaco,Barranqueras,-27.484283,-58.933425,3503
1990,907,Sucursal 2,Camino Corrientes N° 16,Formosa,Clorinda,-25.283738,-57.71939,3610
1991,908,Sucursal 1,Diagonal Bahía Blanca N° 595,Chaco,Villa Ángela,-27.584119,-60.714042,3540
1992,909,Sucursal 1,Diagonal G. Brown N° 47,Misiones,Puerto Iguazú,-25.598718,-54.576229,3370
1993,909,Sucursal 2,Calle San Juan N° 263,Chaco,Resistencia,-27.453855,-58.988287,3500
1994,909,Sucursal 3,Diagonal J.J. Castelli N° 26,Entre Ríos,Concepción del Uruguay,-32.48367,-58.238488,3260
1995,909,Sucursal 4,Boulevard Alem N° 8672,Chaco,Villa Ángela,-27.580849,-60.719095,3540
1996,910,Sucursal 1,Avenida 9 N° 215,Chaco,Villa Ángela,-27.58061,-60.717519,3540
1997,911,Sucursal 1,Av. 5 N° 991,Corrientes,Paso de los Libres,-29.715219,-57.090418,3230
1998,911,Sucursal 2,Avenida Alem N° 813,Formosa,Pirané,-25.731677,-59.118918,3606
1999,911,Sucursal 3,Calle Mendoza N° 79,Misiones,Oberá,-27.481852,-55.117532,3360
2000,912,Sucursal 1,Av. Rosario N° 142,Formosa,Clorinda,-25.282672,-57.71827,3610
2001,912,Sucursal 2,Avenida 7 N° 188,Chaco,Villa Ángela,-27.58504,-60.717396,3540
2002,912,Sucursal 3,Blv. Rawson N° 75,Corrientes,Paso de los Libres,-29.715017,-57.086044,3230
2003,912,Sucursal 4,Diag. 106 A N° 846,Corrientes,Paso de los Libres,-29.715554,-57.08469,3230
2004,913,Sucursal 1,Boulevard Santiago del Estero N° 641,Chaco,Sáenz Peña,-26.790972,-60.435547,3700
2005,914,Sucursal 1,Calle Mar del Plata N° 6827,Formosa,Pirané,-25.732586,-59.117891,3606
2006,915,Sucursal 1,Diagonal Corrientes N° 66,Entre Ríos,Gualeguay,-33.143488,-59.315375,2840
2007,915,Sucursal 2,Diagonal Rosario N° 89,Corrientes,Goya,-29.142633,-59.263191,3450
2008,916,Sucursal 1,Avenida 6 N° 995,Entre Ríos,Gualeguay,-33.139579,-59.314259,2840
2009,916,Sucursal 2,Av. Río Negro N° 5454,Misiones,Oberá,-27.480931,-55.117009,3360
2010,917,Sucursal 1,Diagonal 9 N° 239,Corrientes,Paso de los Libres,-29.710335,-57.090094,3230
2011,917,Sucursal 2,Avenida San Martin N° 4526,Misiones,Puerto Iguazú,-25.597057,-54.575885,3370
2012,917,Sucursal 3,Diag. Santa Rosa N° 461,Corrientes,Corrientes Capital,-27.482498,-58.835955,3400
2013,917,Sucursal 4,Diagonal 156 A N° 715,Corrientes,Mercedes,-29.182562,-58.076165,3470
2014,918,Sucursal 1,Avenida 156 B N° 516,Entre Ríos,Gualeguaychú,-33.009659,-58.508913,2820
2015,919,Sucursal 1,Blv. 3 N° 1743,Entre Ríos,Concordia,-31.383105,-58.016619,3200
2016,919,Sucursal 2,Blv. Constitución N° 2816,Corrientes,Curuzú Cuatiá,-29.791707,-58.052796,3460
2017,920,Sucursal 1,Diagonal Formosa N° 33,Formosa,Pirané,-25.731624,-59.117295,3606
2018,920,Sucursal 2,Avenida Ciudad Autónoma de Buenos Aires N° 952,Chaco,Villa Ángela,-27.585058,-60.719678,3540
2019,920,Sucursal 3,Boulevard 109 B N° 91,Formosa,Ingeniero Juárez,-23.901693,-61.84882,3636
2020,921,Sucursal 1,Avenida La Rioja N° 93,Misiones,Apóstoles,-27.916677,-55.765377,3350
2021,921,Sucursal 2,Boulevard Comodoro Rivadavia N° 2563,Chaco,Villa Ángela,-27.58448,-60.718378,3540
2022,921,Sucursal 3,Av. 6 N° 421,Entre Ríos,Gualeguaychú,-33.009189,-58.513085,2820
2023,921,Sucursal 4,Calle J.J. Castelli N° 9885,Chaco,Barranqueras,-27.486026,-58.934871,3503
2024,921,Sucursal 5,Calle Belgrano N° 14,Corrientes,Goya,-29.139562,-59.260048,3450
2025,922,Sucursal 1,Diagonal Mitre N° 4536,Corrientes,Mercedes,-29.182677,-58.077156,3470
2026,922,Sucursal 2,Avenida San Miguel de Tucumán N° 37,Entre Ríos,Paraná,-31.73902,-60.508563,3100
2027,923,Sucursal 1,Calle Mendoza N° 5328,Formosa,Pirané,-25.735603,-59.115808,3606
2028,924,Sucursal 1,Diagonal Alvear N° 293,Misiones,Posadas,-27.369601,-55.894867,3300
2029,924,Sucursal 2,Diagonal La Rioja N° 58,Formosa,Pirané,-25.734716,-59.118898,3606
2030,925,Sucursal 1,Diagonal Corrientes N° 355,Misiones,Posadas,-27.364188,-55.895344,3300
2031,925,Sucursal 2,Diagonal Merlo N° 774,Corrientes,Corrientes Capital,-27.478556,-58.836284,3400
2032,926,Sucursal 1,Avenida G. Brown N° 2189,Chaco,Resistencia,-27.452564,-58.988506,3500
2033,926,Sucursal 2,Diag. Bahía Blanca N° 97,Entre Ríos,Concordia,-31.380427,-58.015031,3200
2034,926,Sucursal 3,Blv. Bahía Blanca N° 84,Entre Ríos,Gualeguay,-33.1412,-59.315364,2840
2035,926,Sucursal 4,Camino 3 N° 73,Entre Ríos,Gualeguaychú,-33.008508,-58.509877,2820
2036,927,Sucursal 1,Diagonal Omar Nuñez N° 541,Misiones,Apóstoles,-27.918376,-55.768087,3350
2037,928,Sucursal 1,Avenida Mendoza N° 7326,Corrientes,Mercedes,-29.181624,-58.077521,3470
2038,928,Sucursal 2,Avenida 195 A N° 7782,Misiones,Puerto Iguazú,-25.597988,-54.576187,3370
2039,929,Sucursal 1,Diagonal 5 N° 919,Formosa,Formosa Capital,-26.185211,-58.18519,3600
2040,930,Sucursal 1,Diagonal 1 N° 472,Chaco,Sáenz Peña,-26.791782,-60.43544,3700
2041,931,Sucursal 1,Blv. 1 N° 93,Entre Ríos,Paraná,-31.743208,-60.512639,3100
2042,931,Sucursal 2,Boulevard Santa Rosa N° 88,Chaco,Resistencia,-27.449195,-58.984476,3500
2043,932,Sucursal 1,Camino Chilecito N° 64,Corrientes,Curuzú Cuatiá,-29.791839,-58.054742,3460
2044,932,Sucursal 2,Calle 4 N° 413,Misiones,Apóstoles,-27.914245,-55.763878,3350
2045,933,Sucursal 1,Boulevard Ushuaia N° 779,Entre Ríos,Concepción del Uruguay,-32.482439,-58.235839,3260
2046,934,Sucursal 1,Avenida Ciudad Autónoma de Buenos Aires N° 766,Formosa,El Colorado,-26.302402,-59.367396,3603
2047,935,Sucursal 1,Camino Tucumán N° 571,Corrientes,Corrientes Capital,-27.478919,-58.833733,3400
2048,936,Sucursal 1,Calle 5 N° 57,Corrientes,Mercedes,-29.18281,-58.081398,3470
2049,936,Sucursal 2,Av. Güemes N° 3453,Corrientes,Mercedes,-29.178668,-58.078302,3470
2050,936,Sucursal 3,Diagonal Santa Fe N° 223,Corrientes,Corrientes Capital,-27.477754,-58.836962,3400
2051,937,Sucursal 1,Calle 1 N° 566,Misiones,Posadas,-27.364984,-55.89859,3300
2052,937,Sucursal 2,Boulevard Güemes N° 12,Corrientes,Mercedes,-29.181417,-58.078523,3470
2053,937,Sucursal 3,Calle Buenos Aires N° 4610,Misiones,Apóstoles,-27.914807,-55.767856,3350
2054,937,Sucursal 4,Av. Santiago del Estero N° 36,Formosa,Formosa Capital,-26.185373,-58.185965,3600
2055,938,Sucursal 1,Blv. J.B. Alberdi N° 5327,Entre Ríos,Paraná,-31.741638,-60.514373,3100
2056,938,Sucursal 2,Calle 3 N° 527,Corrientes,Goya,-29.142783,-59.26392,3450
2057,939,Sucursal 1,Av. Formosa N° 876,Misiones,Puerto Iguazú,-25.599349,-54.576127,3370
2058,939,Sucursal 2,Calle Neuquén N° 399,Corrientes,Corrientes Capital,-27.48214,-58.835288,3400
2059,939,Sucursal 3,Calle Neuquén N° 25,Misiones,Oberá,-27.482368,-55.118345,3360
2060,939,Sucursal 4,Av. Santiago del Estero N° 96,Entre Ríos,Concordia,-31.383992,-58.014395,3200
2061,940,Sucursal 1,Calle 3 N° 52,Formosa,Formosa Capital,-26.185283,-58.185639,3600
2062,940,Sucursal 2,Calle Chubut N° 2495,Corrientes,Paso de los Libres,-29.710061,-57.088809,3230
2063,941,Sucursal 1,Calle Ciudad Autónoma de Buenos Aires N° 915,Formosa,El Colorado,-26.300998,-59.367537,3603
2064,942,Sucursal 1,Av. San Martin N° 386,Corrientes,Goya,-29.139773,-59.264632,3450
2065,942,Sucursal 2,Camino Neuquén N° 48,Formosa,Clorinda,-25.284291,-57.718612,3610
2066,942,Sucursal 3,Avenida Güemes N° 791,Misiones,Puerto Iguazú,-25.599299,-54.577596,3370
2067,943,Sucursal 1,Diagonal 1 N° 39,Formosa,El Colorado,-26.298095,-59.36761,3603
2068,943,Sucursal 2,Av. Mitre N° 259,Corrientes,Paso de los Libres,-29.714173,-57.087504,3230
2069,944,Sucursal 1,Avenida Corrientes N° 8896,Chaco,Villa Ángela,-27.581436,-60.715432,3540
2070,944,Sucursal 2,Diag. 2 N° 768,Corrientes,Curuzú Cuatiá,-29.787967,-58.05213,3460
2071,945,Sucursal 1,Diagonal Chaco N° 783,Entre Ríos,Gualeguay,-33.140765,-59.317778,2840
2072,946,Sucursal 1,Blv. 3 N° 1040,Misiones,Apóstoles,-27.915372,-55.764987,3350
2073,946,Sucursal 2,Av. 7 N° 9517,Formosa,Formosa Capital,-26.181412,-58.185621,3600
2074,947,Sucursal 1,Diagonal Omar Nuñez N° 1549,Entre Ríos,Concepción del Uruguay,-32.483929,-58.239657,3260
2075,947,Sucursal 2,Camino 6 N° 707,Corrientes,Mercedes,-29.183209,-58.07959,3470
2076,948,Sucursal 1,Diagonal Rivadavia N° 889,Formosa,Formosa Capital,-26.183757,-58.182139,3600
2077,948,Sucursal 2,Avenida Tierra del Fuego N° 193,Misiones,Puerto Iguazú,-25.59659,-54.57778,3370
2078,948,Sucursal 3,Avenida Pte. Perón N° 199,Corrientes,Mercedes,-29.179487,-58.077976,3470
2079,949,Sucursal 1,Avenida Misiones N° 74,Misiones,Eldorado,-26.400488,-54.616717,3380
2080,950,Sucursal 1,Diagonal Resistencia N° 8423,Formosa,Formosa Capital,-26.183105,-58.181372,3600
2081,950,Sucursal 2,Av. 4 N° 92,Misiones,Eldorado,-26.402498,-54.61541,3380
2082,950,Sucursal 3,Calle Córdoba N° 148,Formosa,Clorinda,-25.282833,-57.715539,3610
2083,950,Sucursal 4,Av. 155 Bis N° 667,Entre Ríos,Concepción del Uruguay,-32.484284,-58.239676,3260
2084,951,Sucursal 1,Calle Salta N° 89,Corrientes,Corrientes Capital,-27.48228,-58.832496,3400
2085,951,Sucursal 2,Av. G. Brown N° 729,Misiones,Oberá,-27.48295,-55.113954,3360
2086,952,Sucursal 1,Av. J.M. de Rosas N° 213,Corrientes,Goya,-29.137932,-59.263535,3450
2087,953,Sucursal 1,Blv. 6 N° 642,Chaco,Charata,-27.216938,-61.197988,3730
2088,954,Sucursal 1,Avenida Santa Fe N° 96,Chaco,Barranqueras,-27.485036,-58.934952,3503
2089,954,Sucursal 2,Diagonal Tucumán N° 1147,Entre Ríos,Concepción del Uruguay,-32.484773,-58.234428,3260
2090,955,Sucursal 1,Diag. 9 N° 46,Corrientes,Mercedes,-29.182035,-58.081742,3470
2091,955,Sucursal 2,Av. Santiago del Estero N° 3348,Misiones,Puerto Iguazú,-25.59797,-54.577392,3370
2092,955,Sucursal 3,Calle La Rioja N° 712,Entre Ríos,Concordia,-31.38281,-58.016839,3200
2093,955,Sucursal 4,Avenida J.B. Alberdi N° 6683,Formosa,El Colorado,-26.297777,-59.369519,3603
2094,956,Sucursal 1,Boulevard 7 N° 749,Corrientes,Mercedes,-29.183826,-58.081438,3470
2095,956,Sucursal 2,Calle San Juan N° 1378,Formosa,Ingeniero Juárez,-23.898014,-61.850501,3636
2096,957,Sucursal 1,Avenida Rivadavia N° 959,Formosa,Formosa Capital,-26.181839,-58.181811,3600
2097,958,Sucursal 1,Camino 4 N° 958,Formosa,Formosa Capital,-26.183831,-58.184276,3600
2098,958,Sucursal 2,Avenida Santa Fe N° 39,Entre Ríos,Paraná,-31.740729,-60.512779,3100
2099,959,Sucursal 1,Diagonal Jujuy N° 6036,Corrientes,Goya,-29.138113,-59.265507,3450
2100,959,Sucursal 2,Blv. G. Brown N° 806,Entre Ríos,Gualeguay,-33.143659,-59.318738,2840
2101,960,Sucursal 1,Avenida Bahía Blanca N° 888,Misiones,Puerto Iguazú,-25.596121,-54.576344,3370
2102,960,Sucursal 2,Av. Santa Rosa N° 64,Formosa,Pirané,-25.732032,-59.118152,3606
2103,960,Sucursal 3,Av. La Rioja N° 664,Formosa,Ingeniero Juárez,-23.899989,-61.848744,3636
2104,960,Sucursal 4,Calle Mar del Plata N° 379,Misiones,Puerto Iguazú,-25.594611,-54.579969,3370
2105,961,Sucursal 1,Av. 1 N° 42,Formosa,Clorinda,-25.284035,-57.713994,3610
2106,961,Sucursal 2,Diagonal Ushuaia N° 4354,Entre Ríos,Concepción del Uruguay,-32.484329,-58.236486,3260
2107,962,Sucursal 1,Calle 142 A N° 889,Misiones,Eldorado,-26.401898,-54.615224,3380
2108,963,Sucursal 1,Avenida 8 N° 921,Entre Ríos,Gualeguaychú,-33.007989,-58.511921,2820
2109,964,Sucursal 1,Diagonal 3 N° 8571,Misiones,Eldorado,-26.402011,-54.61488,3380
2110,964,Sucursal 2,Avenida Córdoba N° 1183,Entre Ríos,Paraná,-31.742355,-60.51288,3100
2111,965,Sucursal 1,Blv. San Salvador de Jujuy N° 747,Corrientes,Curuzú Cuatiá,-29.790524,-58.052627,3460
2112,966,Sucursal 1,Av. 9 N° 82,Corrientes,Corrientes Capital,-27.482063,-58.836623,3400
2113,966,Sucursal 2,Blv. 4 N° 1284,Corrientes,Paso de los Libres,-29.715408,-57.086917,3230
2114,967,Sucursal 1,Camino Güemes N° 729,Chaco,Sáenz Peña,-26.79189,-60.43727,3700
2115,967,Sucursal 2,Diagonal Salta N° 838,Corrientes,Goya,-29.141958,-59.26519,3450
2116,968,Sucursal 1,Avenida Güemes N° 992,Formosa,Ingeniero Juárez,-23.897081,-61.850097,3636
2117,969,Sucursal 1,Blv. 191 Bis N° 55,Misiones,Posadas,-27.369541,-55.897248,3300
2118,970,Sucursal 1,Diagonal Alvear N° 384,Entre Ríos,Gualeguay,-33.143006,-59.317311,2840
2119,970,Sucursal 2,Av. 7 N° 4943,Chaco,Sáenz Peña,-26.793313,-60.438756,3700
2120,970,Sucursal 3,Avenida San Luis N° 752,Misiones,Oberá,-27.480457,-55.115484,3360
2121,971,Sucursal 1,Camino Viedma N° 133,Misiones,Posadas,-27.367656,-55.894651,3300
2122,972,Sucursal 1,Diag. Posadas N° 927,Formosa,Clorinda,-25.281455,-57.718799,3610
2123,973,Sucursal 1,Av. Santiago del Estero N° 587,Misiones,Eldorado,-26.400138,-54.614487,3380
2124,973,Sucursal 2,Avenida 4 N° 303,Corrientes,Goya,-29.141659,-59.264791,3450
2125,973,Sucursal 3,Diagonal Omar Nuñez N° 396,Misiones,Apóstoles,-27.919227,-55.765944,3350
2126,973,Sucursal 4,Diag. Río Negro N° 328,Entre Ríos,Gualeguaychú,-33.009411,-58.512506,2820
2127,974,Sucursal 1,Av. 3 N° 122,Entre Ríos,Gualeguay,-33.140389,-59.31374,2840
2128,975,Sucursal 1,Diagonal San Martin N° 486,Formosa,Clorinda,-25.280346,-57.716048,3610
2129,975,Sucursal 2,Avenida Alem N° 25,Formosa,Clorinda,-25.280719,-57.717652,3610
2130,975,Sucursal 3,Avenida 7 N° 6230,Corrientes,Mercedes,-29.182266,-58.079738,3470
2131,975,Sucursal 4,Diagonal Mitre N° 1113,Misiones,Puerto Iguazú,-25.59996,-54.577323,3370
2132,976,Sucursal 1,Blv. Tierra del Fuego N° 65,Chaco,Barranqueras,-27.485047,-58.932638,3503
2133,976,Sucursal 2,Avenida Paraná N° 495,Corrientes,Curuzú Cuatiá,-29.786952,-58.053899,3460
2134,977,Sucursal 1,Avenida Santa Fe N° 3551,Corrientes,Paso de los Libres,-29.710972,-57.089644,3230
2135,977,Sucursal 2,Calle Neuquén N° 8587,Chaco,Charata,-27.216417,-61.197186,3730
2136,978,Sucursal 1,Avenida Ciudad Autónoma de Buenos Aires N° 707,Formosa,Formosa Capital,-26.185735,-58.184418,3600
2137,978,Sucursal 2,Diagonal Resistencia N° 2253,Chaco,Charata,-27.218731,-61.201319,3730
2138,979,Sucursal 1,Diagonal Pte. Perón N° 34,Misiones,Oberá,-27.485765,-55.118625,3360
2139,979,Sucursal 2,Blv. 3 N° 6271,Entre Ríos,Gualeguay,-33.141936,-59.313783,2840
2140,979,Sucursal 3,Diag. La Rioja N° 7955,Chaco,Villa Ángela,-27.581721,-60.717048,3540
2141,980,Sucursal 1,Calle Ushuaia N° 1429,Corrientes,Paso de los Libres,-29.70997,-57.08757,3230
2142,980,Sucursal 2,Calle 5 N° 15,Misiones,Oberá,-27.481146,-55.117294,3360
2143,981,Sucursal 1,Avenida 9 N° 378,Misiones,Apóstoles,-27.9175,-55.764631,3350
2144,982,Sucursal 1,Avenida Saavedra N° 1351,Misiones,Oberá,-27.485799,-55.117221,3360
2145,982,Sucursal 2,Diagonal Saavedra N° 327,Misiones,Apóstoles,-27.918123,-55.764447,3350
2146,983,Sucursal 1,Camino 123 Bis N° 381,Formosa,El Colorado,-26.297135,-59.369358,3603
2147,984,Sucursal 1,Av. Belgrano N° 91,Entre Ríos,Gualeguaychú,-33.005873,-58.513752,2820
2148,985,Sucursal 1,Av. 184 A N° 3849,Chaco,Charata,-27.217445,-61.199579,3730
2149,985,Sucursal 2,Blv. Santa Fe N° 325,Corrientes,Curuzú Cuatiá,-29.791362,-58.052055,3460
2150,985,Sucursal 3,Diagonal Ciudad Autónoma de Buenos Aires N° 958,Entre Ríos,Concordia,-31.385739,-58.016905,3200
2151,986,Sucursal 1,Diagonal Rawson N° 36,Corrientes,Paso de los Libres,-29.715285,-57.086109,3230
2152,986,Sucursal 2,Boulevard Santa Rosa N° 816,Misiones,Eldorado,-26.398391,-54.618503,3380
2153,987,Sucursal 1,Avenida 4 N° 144,Corrientes,Curuzú Cuatiá,-29.790796,-58.051321,3460
2154,987,Sucursal 2,Av. 6 N° 721,Formosa,Formosa Capital,-26.185024,-58.181852,3600
2155,987,Sucursal 3,Diagonal 167 B N° 61,Corrientes,Paso de los Libres,-29.71413,-57.09027,3230
2156,987,Sucursal 4,Camino Santa Fe N° 142,Corrientes,Mercedes,-29.178609,-58.081027,3470
2157,988,Sucursal 1,Diag. Jujuy N° 51,Misiones,Posadas,-27.366691,-55.893173,3300
2158,989,Sucursal 1,Calle 8 N° 692,Corrientes,Goya,-29.137781,-59.263531,3450
2159,989,Sucursal 2,Calle Jujuy N° 428,Misiones,Puerto Iguazú,-25.594329,-54.580319,3370
2160,990,Sucursal 1,Diag. Tierra del Fuego N° 407,Corrientes,Corrientes Capital,-27.477784,-58.833498,3400
2161,991,Sucursal 1,Boulevard Rawson N° 6378,Chaco,Villa Ángela,-27.582486,-60.719198,3540
2162,991,Sucursal 2,Calle 108 Bis N° 541,Corrientes,Curuzú Cuatiá,-29.791057,-58.05681,3460
2163,991,Sucursal 3,Avenida 4 N° 2970,Entre Ríos,Gualeguaychú,-33.008091,-58.511282,2820
2164,992,Sucursal 1,Diagonal Paraná N° 127,Entre Ríos,Concordia,-31.380942,-58.018596,3200
2165,992,Sucursal 2,Avenida Rivadavia N° 385,Corrientes,Goya,-29.142845,-59.26029,3450
2166,993,Sucursal 1,Av. 7 N° 7665,Entre Ríos,Gualeguay,-33.142919,-59.318508,2840
2167,993,Sucursal 2,Calle 1 N° 601,Misiones,Puerto Iguazú,-25.59731,-54.578387,3370
